ref,author,title,votes,language,has_gpu,has_tpu,approach_tags,import_tags,sloc,is_fork,parent_ref,has_optimizer,is_analysis,is_solution,is_ensemble,url,local_path,top_score,team,lb_rank
alperenaslann/santa-2025-christmas-gift,Alp Eren Aslan,SANTA 2025 | Christmas Gift  ,14,,false,false,Physics,numpy;pandas;scipy;shapely,374,False,,True,False,True,False,https://www.kaggle.com/code/alperenaslann/santa-2025-christmas-gift,downloaded/alperenaslann_santa-2025-christmas-gift,71.012095396636,,
ashishrajput9/santa-2025-getting-started,Ashish Rajput,Santa 2025 - Getting Started,0,,false,false,Greedy,matplotlib;numpy;pandas;shapely,183,False,,False,True,True,False,https://www.kaggle.com/code/ashishrajput9/santa-2025-getting-started,downloaded/ashishrajput9_santa-2025-getting-started,149.338595854788,shr,5
alperenaslann/santa-hohoho,Alp Eren Aslan,🎄 Santa HOHOHO,34,,false,false,,,62,False,,True,False,True,False,https://www.kaggle.com/code/alperenaslann/santa-hohoho,downloaded/alperenaslann_santa-hohoho,70.979264801965,,
alekhyanaidupasam/submission-csv,Alekhyanaidu Pasam,submission.csv,3,,false,false,,numpy;pandas,21,False,,False,False,True,False,https://www.kaggle.com/code/alekhyanaidupasam/submission-csv,downloaded/alekhyanaidupasam_submission-csv,173.652298602905,,
alperenaslann/happy-christmas-v2,Alp Eren Aslan,Happy Christmas v2,19,,false,false,Translation,numpy;pandas;shapely,156,False,,True,False,True,False,https://www.kaggle.com/code/alperenaslann/happy-christmas-v2,downloaded/alperenaslann_happy-christmas-v2,71.012008683558,,
datafad/new-year-same-old-bbox,🔥🦫📿🗽,"New Year, Same Old BBOX",149,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/datafad/new-year-same-old-bbox,downloaded/datafad_new-year-same-old-bbox,70.781496001541,Tree Cuts,206
handeakn/santa25-heuristic-deep-reinforcement-learning,Hande Akin,Santa25 - Heuristic + Deep Reinforcement Learning,8,,false,false,RL,matplotlib;numpy;pandas;shapely;torch,506,False,,True,False,True,False,https://www.kaggle.com/code/handeakn/santa25-heuristic-deep-reinforcement-learning,downloaded/handeakn_santa25-heuristic-deep-reinforcement-learning,,,
jocelyndumlao/christmas-tree-optimization-and-visualization,Jocelyn Dumlao,Christmas Tree Optimization and Visualization,27,,false,false,,matplotlib;numpy;pandas;shapely,108,False,,False,True,True,False,https://www.kaggle.com/code/jocelyndumlao/christmas-tree-optimization-and-visualization,downloaded/jocelyndumlao_christmas-tree-optimization-and-visualization,88.329997697785,,
crodoc/87-38-hybrid-optimization-strategy,CroDoc,🎄[87.38]🎄 Hybrid Optimization Strategy,123,,false,false,SA;Translation;Ensemble;Physics,multiprocessing;pandas;shapely,660,False,,True,False,True,True,https://www.kaggle.com/code/crodoc/87-38-hybrid-optimization-strategy,downloaded/crodoc_87-38-hybrid-optimization-strategy,87.380490595858,CroDoc,208
chistyakov/shake-shake-shake,Stanislav Chistyakov,"Shake, Shake, Shake",129,,false,false,Translation,pandas;shapely,108,False,,False,False,True,False,https://www.kaggle.com/code/chistyakov/shake-shake-shake,downloaded/chistyakov_shake-shake-shake,70.465568630942,ST,143
mexwell/santa-2025-christmas-tree-packing-solution,mexwell,🎅 Santa 2025 - Christmas Tree Packing Solution,4,,false,false,Translation,matplotlib;numpy;pandas;shapely,304,False,,True,False,True,False,https://www.kaggle.com/code/mexwell/santa-2025-christmas-tree-packing-solution,downloaded/mexwell_santa-2025-christmas-tree-packing-solution,874.499506964004,,
daniil1423/20-minute-bbox3-optimizer,Daniil1423,20-Minute bbox3 Optimizer,33,,false,false,,numba;numpy;pandas,137,False,,False,False,True,False,https://www.kaggle.com/code/daniil1423/20-minute-bbox3-optimizer,downloaded/daniil1423_20-minute-bbox3-optimizer,70.829249488787,,
buianhthu00/santa-2025-christmas-tree-packing-sa,Bùi Anh Thư,Santa 2025 – Christmas Tree Packing SA,1,,false,false,,matplotlib;numpy;pandas;shapely,234,False,,True,False,True,False,https://www.kaggle.com/code/buianhthu00/santa-2025-christmas-tree-packing-sa,downloaded/buianhthu00_santa-2025-christmas-tree-packing-sa,,,
sasaleaf/breaking-the-staircase-where-can-we-improve,sasa_leaf,Breaking the Staircase: Where can we improve?,74,,false,false,,matplotlib;numpy;pandas;scipy;shapely,149,False,,True,False,True,False,https://www.kaggle.com/code/sasaleaf/breaking-the-staircase-where-can-we-improve,downloaded/sasaleaf_breaking-the-staircase-where-can-we-improve,70.897042950133,sasa_leaf,89
hsynkskn/notebook01773eb4dc,Hsyn Kskn,notebook01773eb4dc,2,,false,false,,numpy;pandas,29,False,,False,False,True,False,https://www.kaggle.com/code/hsynkskn/notebook01773eb4dc,downloaded/hsynkskn_notebook01773eb4dc,,,
aikhmelnytskyy/manual-tree-shifter-and-checker-sa,Andrij,Manual Tree Shifter and Checker+SA,137,,false,false,,numpy;pandas;shapely,269,False,,True,False,True,False,https://www.kaggle.com/code/aikhmelnytskyy/manual-tree-shifter-and-checker-sa,downloaded/aikhmelnytskyy_manual-tree-shifter-and-checker-sa,70.744162591878,Andrij,170
snopllm/notebook115e8104de,snop,notebook115e8104de,0,,false,false,,matplotlib;pandas,49,False,,False,True,True,False,https://www.kaggle.com/code/snopllm/notebook115e8104de,downloaded/snopllm_notebook115e8104de,,,
meyupy/santa25-solutions-optimization-visualization,Muhammed Eyüp Yalçın,"[Santa25] Solutions, Optimization, Visualization",56,,false,false,Ensemble,matplotlib;numpy;pandas;shapely,380,False,,True,False,True,True,https://www.kaggle.com/code/meyupy/santa25-solutions-optimization-visualization,downloaded/meyupy_santa25-solutions-optimization-visualization,,,
datafad/merry-christmas,🔥🦫📿🗽,Merry Christmas,55,,false,false,Translation,numpy;pandas;shapely,156,False,,True,False,True,False,https://www.kaggle.com/code/datafad/merry-christmas,downloaded/datafad_merry-christmas,71.008679723369,Tree Cuts,206
jazivxt/why-not,jazivxt,Why Not,400,,false,false,Translation;Ensemble;Physics,matplotlib;numpy;pandas;shapely,971,False,,True,False,True,True,https://www.kaggle.com/code/jazivxt/why-not,downloaded/jazivxt_why-not,,Very Ape,64
stpeteishii/santa-visualize-submissions,stpete_ishii,Santa Visualize Submissions,33,,false,false,Translation,matplotlib;pandas;shapely,295,False,,False,True,True,False,https://www.kaggle.com/code/stpeteishii/santa-visualize-submissions,downloaded/stpeteishii_santa-visualize-submissions,,,
smartmanoj/santa-claude,Smart Manoj,Santa Claude,384,,false,false,,,1036,False,,True,False,True,False,https://www.kaggle.com/code/smartmanoj/santa-claude,downloaded/smartmanoj_santa-claude,71.006199924085,Smart Manoj,116
zaburo/88-32999-a-well-aligned-initial-solution,KaizaburoChubachi,[88.32999] A Well-Aligned Initial Solution,233,,false,false,,matplotlib;numpy;pandas;shapely,120,False,,False,True,True,False,https://www.kaggle.com/code/zaburo/88-32999-a-well-aligned-initial-solution,downloaded/zaburo_88-32999-a-well-aligned-initial-solution,88.329997697785,Full Spectrum,10
inversion/santa-2025-getting-started,inversion,Santa 2025 - Getting Started,2022,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely,213,False,,True,False,True,False,https://www.kaggle.com/code/inversion/santa-2025-getting-started,downloaded/inversion_santa-2025-getting-started,,,
elvenmonk/christmas-tetris,Serhii Hrynko,Christmas Tetris,2,,false,false,GA;Physics,joblib;matplotlib;multiprocessing;numba;numpy;pandas;scipy;shapely,1067,False,,True,False,True,True,https://www.kaggle.com/code/elvenmonk/christmas-tetris,downloaded/elvenmonk_christmas-tetris,,Serhii H. & Santa ClaudeOpus,66
alisalmanrana/fork-of-santa-2025,OverfitOracle,Fork of Santa 2025,1,,false,false,Ensemble;Greedy,matplotlib;numpy;pandas;shapely,276,True,santa-2025,False,True,True,True,https://www.kaggle.com/code/alisalmanrana/fork-of-santa-2025,downloaded/alisalmanrana_fork-of-santa-2025,70.094020072106,OverfitOracle,221
jbomitchell/s25-j-public-sources-only-blend,John Mitchell,S25 J Public Sources Only - Blend,0,,false,false,Translation;Ensemble,numpy;pandas;shapely,447,False,,True,False,True,True,https://www.kaggle.com/code/jbomitchell/s25-j-public-sources-only-blend,downloaded/jbomitchell_s25-j-public-sources-only-blend,70.140782476319,John Mitchell,80
umuttuygurr/santa-umutt,UmutUygurr,Santa umutt,3,,false,false,,pandas,55,False,,False,False,True,False,https://www.kaggle.com/code/umuttuygurr/santa-umutt,downloaded/umuttuygurr_santa-umutt,70.25033656325,Ali,95
vedikasd/santa-optimization-explained,Vedika Sardeshmukh,santa-Optimization-explained,0,,false,false,Physics,numpy;pandas;scipy;shapely,390,False,,True,False,True,True,https://www.kaggle.com/code/vedikasd/santa-optimization-explained,downloaded/vedikasd_santa-optimization-explained,,,
crazyguy666/santa-2025-getting-started,crazyGuy,Santa 2025 - Getting Started,0,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely,213,False,,True,False,True,False,https://www.kaggle.com/code/crazyguy666/santa-2025-getting-started,downloaded/crazyguy666_santa-2025-getting-started,,,
balabaskar/new-simple-fix-rebuild-large-layout-check-on-all,Bala Baskar,New simple fix(rebuild large layout)-check on all,47,,false,false,,matplotlib;pandas;shapely,197,False,,False,True,True,True,https://www.kaggle.com/code/balabaskar/new-simple-fix-rebuild-large-layout-check-on-all,downloaded/balabaskar_new-simple-fix-rebuild-large-layout-check-on-all,70.540111916121,Bala Baskar,174
jakupymeraj/submit-directlyyy,Jakup Ymeraj,SUBMIT DIRECTLYYY,5,,false,false,,,5,False,,False,False,True,False,https://www.kaggle.com/code/jakupymeraj/submit-directlyyy,downloaded/jakupymeraj_submit-directlyyy,70.569941027134,,
goose666/0123try,goose666,0123try,9,,false,false,Physics,,530,False,,True,False,True,False,https://www.kaggle.com/code/goose666/0123try,downloaded/goose666_0123try,70.591281706074,goose666,252
abhishekgodara/fork-of-santa-tree-challenge,Abhishek Godara,Fork of santa-tree-challenge🎅🎅,54,,false,false,Ensemble,numba;numpy;pandas;shapely,172,True,santa-tree-challenge,False,False,True,True,https://www.kaggle.com/code/abhishekgodara/fork-of-santa-tree-challenge,downloaded/abhishekgodara_fork-of-santa-tree-challenge,70.518882017323,ST,143
ymuroya47/santa-2025-aggressive-sa-multi-seed,Yusaku Muroya,Santa 2025 - Aggressive SA Multi-seed,1,,false,false,,,0,False,,False,False,False,False,https://www.kaggle.com/code/ymuroya47/santa-2025-aggressive-sa-multi-seed,downloaded/ymuroya47_santa-2025-aggressive-sa-multi-seed,,,
ymuroya47/santa-2025-rotation-sweep-sa,Yusaku Muroya,Santa 2025 - Rotation Sweep + SA,2,,false,false,,,0,False,,False,False,False,False,https://www.kaggle.com/code/ymuroya47/santa-2025-rotation-sweep-sa,downloaded/ymuroya47_santa-2025-rotation-sweep-sa,70.628037325675,,
goose666/0122try,goose666,0122try,3,,false,false,Physics,pandas,299,False,,True,False,True,False,https://www.kaggle.com/code/goose666/0122try,downloaded/goose666_0122try,70.626601698253,goose666,252
nurikw3/lb-70-63-improved-santa,Beisenbek Nurassyl [dsmlkz],[LB 70.63] Improved santa,1,,false,false,SA;Translation;Ensemble,numba;numpy;pandas;shapely,1062,False,,True,False,True,True,https://www.kaggle.com/code/nurikw3/lb-70-63-improved-santa,downloaded/nurikw3_lb-70-63-improved-santa,70.63050019748,,
ashrafulhossenakash/70-659027-santa,Ashraful,70.659027 _ Santa,3,,false,false,SA;Translation;Ensemble,numba;numpy;pandas;shapely,1062,False,,True,False,True,True,https://www.kaggle.com/code/ashrafulhossenakash/70-659027-santa,downloaded/ashrafulhossenakash_70-659027-santa,,shr,5
skyeloitz/sovereign-elite-v9-leaderboard-ready,Skye Loitz,Sovereign Elite V9 Leaderboard Ready,0,,false,false,GA;Ensemble;Physics;RL,joblib;numpy;pandas;shapely,967,False,,True,False,True,True,https://www.kaggle.com/code/skyeloitz/sovereign-elite-v9-leaderboard-ready,downloaded/skyeloitz_sovereign-elite-v9-leaderboard-ready,,,
hossam82/guess-score,Hossam Hamouda,Guess Score,62,,false,false,SA,matplotlib;numpy;pandas;shapely,1121,False,,True,False,True,False,https://www.kaggle.com/code/hossam82/guess-score,downloaded/hossam82_guess-score,70.597317036774,,
hvanphucs112/bbox3-ensemble-update,Van-Phuc Huynh,BBOX3 - Ensemble Update,187,,false,false,SA;Translation;Ensemble,numba;numpy;pandas;shapely,1062,False,,True,False,True,True,https://www.kaggle.com/code/hvanphucs112/bbox3-ensemble-update,downloaded/hvanphucs112_bbox3-ensemble-update,70.319406639021,⤵️79 to 94⤵️,139
hossam82/santa-claude-single-group-optimizer,Hossam Hamouda,Santa Claude | Single Group Optimizer,11,,false,false,Sparrow;Ensemble,,631,False,,True,False,True,True,https://www.kaggle.com/code/hossam82/santa-claude-single-group-optimizer,downloaded/hossam82_santa-claude-single-group-optimizer,70.73493743695,,
xabirhasan/santa-submission-bbox3,Abir,Santa-submission BBOX3,1,,false,false,,numpy;pandas;scipy;shapely,256,False,,True,False,True,False,https://www.kaggle.com/code/xabirhasan/santa-submission-bbox3,downloaded/xabirhasan_santa-submission-bbox3,70.743774454475,,
hossam82/fork-of-santa-submission-bbox3,Hossam Hamouda,Fork of Santa-submission BBOX3,3,,false,false,,numpy;pandas;scipy;shapely,256,True,santa-submission-bbox3,True,False,True,False,https://www.kaggle.com/code/hossam82/fork-of-santa-submission-bbox3,downloaded/hossam82_fork-of-santa-submission-bbox3,70.743774972224,,
hossam82/santa-tree-challenge,Hossam Hamouda,santa-tree-challenge,5,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/hossam82/santa-tree-challenge,downloaded/hossam82_santa-tree-challenge,70.743776741448,,
snnclsr/santa-tree-challenge,Sinan Calisir,santa-tree-challenge🎅🎅,73,,false,false,SA,numba;numpy;pandas;scipy;shapely,508,False,,True,False,True,False,https://www.kaggle.com/code/snnclsr/santa-tree-challenge,downloaded/snnclsr_santa-tree-challenge,70.676102394565,Ali,95
bhargavaabhi/santa-submission-2,BhargavaAbhi,Santa-submission 2,5,,false,false,Translation,numpy;pandas;scipy;shapely,484,False,,True,False,True,False,https://www.kaggle.com/code/bhargavaabhi/santa-submission-2,downloaded/bhargavaabhi_santa-submission-2,70.743878458208,,
hossam82/santa-submission-bbox3,Hossam Hamouda,Santa-submission BBOX3,62,,false,false,SA;Translation;Ensemble,numba;numpy;pandas;shapely,1062,False,,True,False,True,True,https://www.kaggle.com/code/hossam82/santa-submission-bbox3,downloaded/hossam82_santa-submission-bbox3,70.676157139568,,
ashrafulhossenakash/70-7441-santa,Ashraful,70.7441 Santa,15,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/ashrafulhossenakash/70-7441-santa,downloaded/ashrafulhossenakash_70-7441-santa,70.744159990212,shr,5
nirmal63077/nirmal-2025-optimal-polygon-packing-solution,NIRMAL,NIRMAL 2025 [ Optimal Polygon Packing Solution],0,,false,false,,numba;numpy;pandas;shapely,214,False,,False,False,True,False,https://www.kaggle.com/code/nirmal63077/nirmal-2025-optimal-polygon-packing-solution,downloaded/nirmal63077_nirmal-2025-optimal-polygon-packing-solution,,,
ibrahimqasimi/santa-2025-optimal-polygon-packing-solution,Muhammad Ibrahim Qasmi,Santa 2025 [ Optimal Polygon Packing Solution],90,,false,false,,numba;numpy;pandas;shapely,214,False,,False,False,True,False,https://www.kaggle.com/code/ibrahimqasimi/santa-2025-optimal-polygon-packing-solution,downloaded/ibrahimqasimi_santa-2025-optimal-polygon-packing-solution,70.744150651707,,
harrisadnanqamar/santa-2025-challenge,Harris Adnan qamar,Santa 2025 Challenge,1,,false,false,Physics,matplotlib;numpy;pandas;scipy,700,False,,True,False,True,False,https://www.kaggle.com/code/harrisadnanqamar/santa-2025-challenge,downloaded/harrisadnanqamar_santa-2025-challenge,,,
abhishekgodara/santa-tree-challenge,Abhishek Godara,santa-tree-challenge🎅🎅,82,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/abhishekgodara/santa-tree-challenge,downloaded/abhishekgodara_santa-tree-challenge,70.518881891075,ST,143
samyakrajbayar/santa-try-2,Samyakraj Bayar,Santa Try 2,11,,false,false,Translation,numpy;pandas;shapely,156,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/santa-try-2,downloaded/samyakrajbayar_santa-try-2,70.765529463816,Amy,40
samyakrajbayar/santa-packing-777,Samyakraj Bayar,Santa packing 777,4,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/samyakrajbayar/santa-packing-777,downloaded/samyakrajbayar_santa-packing-777,70.765924415908,Amy,40
fuxiangting/intergration-of-existing-result-current-bes-4ecdd5,fuxiangting,Intergration of Existing Result(current bes 4ecdd5,5,,false,false,Translation,numpy;pandas;shapely,244,False,,True,False,True,True,https://www.kaggle.com/code/fuxiangting/intergration-of-existing-result-current-bes-4ecdd5,downloaded/fuxiangting_intergration-of-existing-result-current-bes-4ecdd5,70.765924487313,Anna,176
bhargavaabhi/new-year-5,BhargavaAbhi,New Year 5,8,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/bhargavaabhi/new-year-5,downloaded/bhargavaabhi_new-year-5,70.770367929114,,
samyakrajbayar/new-simple-fix,Samyakraj Bayar,New simple fix ,0,,false,false,,matplotlib;pandas;shapely,211,False,,False,True,True,False,https://www.kaggle.com/code/samyakrajbayar/new-simple-fix,downloaded/samyakrajbayar_new-simple-fix,,Amy,40
samyakrajbayar/fork-of-santa-submission,Samyakraj Bayar,Fork of Santa submission ,4,,false,false,Ensemble,numba;numpy;pandas;shapely,178,True,santa-submission,True,False,True,True,https://www.kaggle.com/code/samyakrajbayar/fork-of-santa-submission,downloaded/samyakrajbayar_fork-of-santa-submission,70.778912564186,Amy,40
samyakrajbayar/single-group-o,Samyakraj Bayar,Single Group o,2,,false,false,,,631,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/single-group-o,downloaded/samyakrajbayar_single-group-o,70.778910849111,Amy,40
samyakrajbayar/santa-santa-3,Samyakraj Bayar,Santa Santa 3,3,,false,false,,,631,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/santa-santa-3,downloaded/samyakrajbayar_santa-santa-3,70.779244356557,Amy,40
samyakrajbayar/santa-santa,Samyakraj Bayar,Santa Santa,3,,false,false,Translation,matplotlib;numpy;pandas;shapely,261,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/santa-santa,downloaded/samyakrajbayar_santa-santa,,Amy,40
samyakrajbayar/help-again,Samyakraj Bayar,Help again,0,,false,false,SA,matplotlib;numpy;pandas;shapely,1132,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/help-again,downloaded/samyakrajbayar_help-again,,Amy,40
samyakrajbayar/santa-submission-5db67f,Samyakraj Bayar,Santa-submission 5db67f,0,,false,false,Translation,numpy;pandas;scipy;shapely,484,False,,True,False,True,False,https://www.kaggle.com/code/samyakrajbayar/santa-submission-5db67f,downloaded/samyakrajbayar_santa-submission-5db67f,,Amy,40
samyakrajbayar/squeezing-bbox-solution-ae79b8,Samyakraj Bayar,Squeezing bbox solution ae79b8,0,,false,false,,matplotlib;pandas;polars;shapely,151,False,,False,True,True,False,https://www.kaggle.com/code/samyakrajbayar/squeezing-bbox-solution-ae79b8,downloaded/samyakrajbayar_squeezing-bbox-solution-ae79b8,,Amy,40
daniil1423/a-bit-better-public,Daniil1423,A bit better | public,37,,false,false,,pandas,566,False,,True,False,True,False,https://www.kaggle.com/code/daniil1423/a-bit-better-public,downloaded/daniil1423_a-bit-better-public,70.836913988335,,
hweowe/santa-submission-e3bd01,hwe owe,Santa-submission e3bd01,22,,false,false,Translation,numpy;pandas;scipy;shapely,487,False,,True,False,True,False,https://www.kaggle.com/code/hweowe/santa-submission-e3bd01,downloaded/hweowe_santa-submission-e3bd01,70.836913967483,,
chistyakov/new-simple-fix-rebuild-large-layout-from-corners,Stanislav Chistyakov,New simple fix (rebuild large layout from corners),124,,false,false,,matplotlib;pandas;shapely,210,False,,False,True,True,False,https://www.kaggle.com/code/chistyakov/new-simple-fix-rebuild-large-layout-from-corners,downloaded/chistyakov_new-simple-fix-rebuild-large-layout-from-corners,70.765929379826,ST,143
artemevstafyev/accelerated-sa-on-2-blocks-177-trees,Artem,Accelerated SA on 2 blocks- 177 trees,58,,false,false,SA,matplotlib;numpy;pandas;shapely,1113,False,,True,False,True,False,https://www.kaggle.com/code/artemevstafyev/accelerated-sa-on-2-blocks-177-trees,downloaded/artemevstafyev_accelerated-sa-on-2-blocks-177-trees,70.628313686504,ST,143
habedi/a-solution-optimizer-in-zig,Hassan Abedi,A Solution Optimizer (in Zig ⚡),9,,false,false,SA;Physics,numpy;pandas,748,False,,True,False,True,False,https://www.kaggle.com/code/habedi/a-solution-optimizer-in-zig,downloaded/habedi_a-solution-optimizer-in-zig,70.894415364485,,
chistyakov/new-simple-fix-rebuild-large-layout-general,Stanislav Chistyakov,New simple fix (rebuild large layout - general),122,,false,false,,matplotlib;pandas;shapely,181,False,,False,True,True,False,https://www.kaggle.com/code/chistyakov/new-simple-fix-rebuild-large-layout-general,downloaded/chistyakov_new-simple-fix-rebuild-large-layout-general,70.465596932391,ST,143
abdulwahab2321/intergration-of-existing-result-current-best,Abdul wahab Khan,Intergration of Existing Result(current best🚀🚀),7,,false,false,Translation,numpy;pandas;shapely,224,False,,True,False,True,True,https://www.kaggle.com/code/abdulwahab2321/intergration-of-existing-result-current-best,downloaded/abdulwahab2321_intergration-of-existing-result-current-best,70.875622888955,,
zhangtengfei02/intergration-of-existing-result-current-best,Kaixuan Wang,Intergration of Existing Result(current best🚀🚀),110,,false,false,Translation;Ensemble,numpy;pandas;shapely,264,False,,True,False,True,True,https://www.kaggle.com/code/zhangtengfei02/intergration-of-existing-result-current-best,downloaded/zhangtengfei02_intergration-of-existing-result-current-best,70.445567191126,Kaixuan,34
chistyakov/sa-on-metamodel-from-2-blocks-132-trees,Stanislav Chistyakov,SA on metamodel from 2 blocks- 132 trees,37,,false,false,SA,matplotlib;numpy;pandas;shapely,1053,False,,True,False,True,False,https://www.kaggle.com/code/chistyakov/sa-on-metamodel-from-2-blocks-132-trees,downloaded/chistyakov_sa-on-metamodel-from-2-blocks-132-trees,70.853916686427,ST,143
ymuroya47/santa2025-bbox3-v2,Yusaku Muroya,santa2025-bbox3-v2,4,,false,false,,,0,False,,False,False,False,False,https://www.kaggle.com/code/ymuroya47/santa2025-bbox3-v2,downloaded/ymuroya47_santa2025-bbox3-v2,70.924281168306,,
xabirhasan/new-year-same-old-bbox,Abir,"New Year, Same Old BBOX",7,,false,false,Ensemble,numba;numpy;pandas;shapely,172,False,,False,False,True,True,https://www.kaggle.com/code/xabirhasan/new-year-same-old-bbox,downloaded/xabirhasan_new-year-same-old-bbox,70.924432101779,,
skarin/the-north-pole-forest-council-v2,SK Arin,🎄 The North Pole Forest Council v2,2,,false,false,,matplotlib;numpy;pandas;shapely,158,False,,False,True,True,True,https://www.kaggle.com/code/skarin/the-north-pole-forest-council-v2,downloaded/skarin_the-north-pole-forest-council-v2,68.76520893601,,
skarin/golden-polish-v2,SK Arin,Golden Polish V2,0,,false,false,,numpy;pandas;scipy;shapely,103,False,,True,False,True,False,https://www.kaggle.com/code/skarin/golden-polish-v2,downloaded/skarin_golden-polish-v2,70.303222799683,,
skarin/the-north-pole-tree-tribunal,SK Arin,🎄 The North Pole Tree Tribunal,12,,false,false,Ensemble,numpy;pandas;shapely,149,False,,False,False,True,True,https://www.kaggle.com/code/skarin/the-north-pole-tree-tribunal,downloaded/skarin_the-north-pole-tree-tribunal,71.007718697704,,
itsyoursumit/santa-claude-single-group-optimizer-subm1,Sumit Pandey,Santa_Claude_Single_Group_Optimizer_Subm1,4,,false,false,Translation;Ensemble,numpy;pandas;shapely,156,False,,True,False,True,True,https://www.kaggle.com/code/itsyoursumit/santa-claude-single-group-optimizer-subm1,downloaded/itsyoursumit_santa-claude-single-group-optimizer-subm1,71.00868258143,,
itsyoursumit/santa-claude-single-group-optimizer,Sumit Pandey,Santa Claude | Single Group Optimizer,1,,false,false,,,631,False,,True,False,True,False,https://www.kaggle.com/code/itsyoursumit/santa-claude-single-group-optimizer,downloaded/itsyoursumit_santa-claude-single-group-optimizer,,,
buianhthu00/santa2025-the-multiple,Bùi Anh Thư,santa2025 -The multiple ,0,,false,false,,matplotlib;numba;numpy;pandas;shapely,950,False,,True,False,True,False,https://www.kaggle.com/code/buianhthu00/santa2025-the-multiple,downloaded/buianhthu00_santa2025-the-multiple,95.509981167159,,
skarin/when-heuristics-go-hard-fast-geometry-packing,SK Arin,When Heuristics Go Hard: Fast Geometry Packing,4,,false,false,,numba;numpy;pandas,229,False,,True,False,True,False,https://www.kaggle.com/code/skarin/when-heuristics-go-hard-fast-geometry-packing,downloaded/skarin_when-heuristics-go-hard-fast-geometry-packing,167.846551442351,,
anantkumar02/santa-2025-getting-started,Anant Kumar Gupta,Santa 2025 - Getting Started,0,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely,213,False,,True,False,True,False,https://www.kaggle.com/code/anantkumar02/santa-2025-getting-started,downloaded/anantkumar02_santa-2025-getting-started,,,
abukanabek/good-submission-visualization,Abu Kanabek [dsmlkz],Good Submission Visualization,4,,false,false,,matplotlib;numpy;pandas;shapely,89,False,,False,True,True,False,https://www.kaggle.com/code/abukanabek/good-submission-visualization,downloaded/abukanabek_good-submission-visualization,,,
alperenaslann/santa-claude-v2,Alp Eren Aslan,Santa Claude v2,2,,false,false,,,1036,False,,True,False,True,False,https://www.kaggle.com/code/alperenaslann/santa-claude-v2,downloaded/alperenaslann_santa-claude-v2,71.016369645449,,
accelra/christmas-week,Accelra,Christmas Week,0,,false,false,Translation,numpy;pandas;shapely,156,False,,True,False,True,False,https://www.kaggle.com/code/accelra/christmas-week,downloaded/accelra_christmas-week,,,
elshahed/santa-tree-25,Amr,SANTA_TREE_25,0,,false,false,,numpy;pandas,60,False,,True,False,True,False,https://www.kaggle.com/code/elshahed/santa-tree-25,downloaded/elshahed_santa-tree-25,,,
yongsukprasertsuk/santa2025-bbox-optimization,Yongsuk Prasertsuk,Santa2025 | Bbox Optimization,158,,false,false,Physics,numba;numpy;pandas;shapely,268,False,,True,False,True,False,https://www.kaggle.com/code/yongsukprasertsuk/santa2025-bbox-optimization,downloaded/yongsukprasertsuk_santa2025-bbox-optimization,,,
opencv411/santa-submission,Liu Jiahao,Santa-submission,8,,false,false,,,0,False,,False,False,False,False,https://www.kaggle.com/code/opencv411/santa-submission,downloaded/opencv411_santa-submission,71.366045086777,已弃赛,234
nanireddypinninti14/santa-solution,Pinninti Srikanth,Santa-Solution,0,,false,false,,numpy;pandas,68,False,,False,False,True,False,https://www.kaggle.com/code/nanireddypinninti14/santa-solution,downloaded/nanireddypinninti14_santa-solution,,,
koikerintokaggle/santa-2025-plot,KoikeRinto,Santa 2025 - plot,1,,false,false,,matplotlib;numpy;pandas;shapely,158,False,,False,True,True,False,https://www.kaggle.com/code/koikerintokaggle/santa-2025-plot,downloaded/koikerintokaggle_santa-2025-plot,,,
samarakurami/santa-2025-tree,Samara Kurami,Santa 2025 Tree,0,,false,false,,,588,False,,True,False,False,False,https://www.kaggle.com/code/samarakurami/santa-2025-tree,downloaded/samarakurami_santa-2025-tree,,,
